img_path,x1,y1,x2,y2,class_name
images_train/DSC02280,1696,1137,1796,1438,person
images_train/DSC02280,1997,1134,2085,1403,person
images_train/DSC02280,4001,1108,4058,1164,car
images_train/DSC02280,4112,1120,4228,1234,car
images_train/DSC02280,4173,1089,4255,1286,person
images_train/DSC02280,2899,958,3674,2852,person
images_train/DSC02280,2963,1759,3685,3154,bicycle
images_train/DSC02281,2460,1461,2799,2485,person
images_train/DSC02282,2213,1484,2316,1785,person
images_train/DSC02282,2104,1537,2201,1812,person
images_train/DSC02282,2021,1586,2100,1834,person
images_train/DSC02282,2682,1339,3356,2885,person
images_train/DSC02282,2145,1362,2723,2942,person
images_train/DSC02283,4061,1772,4521,2755,person
images_train/DSC02283,3593,1839,3690,2232,person
images_train/DSC02283,3354,1772,3653,2396,person
images_train/DSC02283,3305,2048,3683,2464,bicycle
images_train/DSC02283,3060,1826,3129,2039,person
images_train/DSC02283,2507,1850,2674,2278,person
images_train/DSC02283,2432,1821,2579,2268,person
images_train/DSC02283,1071,1914,1300,2297,person
images_train/DSC02283,1031,2028,1319,2334,bicycle
images_train/DSC02283,69,1890,864,2254,car
images_train/DSC02283,779,1903,1401,2236,car
images_train/DSC02285,2807,1354,2949,1411,car
images_train/DSC02285,2609,1361,2635,1433,person
images_train/DSC02285,2642,1353,2670,1418,person
images_train/DSC02285,2576,1358,2610,1458,person
images_train/DSC02285,2829,1161,3399,3133,person
images_train/DSC02286,566,1380,1150,2783,person
images_train/DSC02286,586,1926,1124,2926,bicycle
images_train/DSC02286,1316,1438,1505,1775,person
images_train/DSC02286,1770,1438,1936,1811,person
images_train/DSC02286,3018,1285,3580,2630,person
images_train/DSC02286,3005,1882,3610,2885,bicycle
images_train/DSC02286,3746,1390,4251,2577,person
images_train/DSC02286,3766,1821,4251,2758,bicycle
images_train/DSC02287,4598,1394,4652,1515,person
images_train/DSC02287,4799,1453,4849,1521,bicycle
images_train/DSC02287,4797,1415,4852,1504,person
images_train/DSC02287,3793,1439,3835,1568,person
images_train/DSC02287,3717,1447,3783,1608,person
images_train/DSC02287,3645,1458,3701,1602,person
images_train/DSC02287,2938,1575,3050,1822,bicycle
images_train/DSC02287,2941,1480,3055,1780,person
images_train/DSC02287,2197,1983,2851,2973,bicycle
images_train/DSC02287,2197,1330,2836,2820,person
images_train/DSC02287,4957,1706,5373,2414,bicycle
images_train/DSC02287,4942,1310,5381,2305,person
images_train/DSC02288,1018,1866,1209,2404,person
images_train/DSC02288,1845,1857,2209,2667,person
images_train/DSC02288,1836,2209,2196,2722,bicycle
images_train/DSC02288,2976,1811,3120,2259,person
images_train/DSC02288,3192,1768,3387,2268,person
images_train/DSC02288,3802,1650,4235,2502,person
images_train/DSC02288,3802,2061,4243,2828,bicycle
images_train/DSC02288,3572,1799,3680,2064,person
images_train/DSC02288,3719,1814,3798,2067,person
images_train/DSC02288,3822,1803,3895,2071,person
images_train/DSC02288,3674,1783,3766,2068,person
images_train/DSC02288,2963,2018,3126,2299,bicycle
images_train/DSC02288,5011,1724,5179,1863,car
images_train/DSC02289,2310,662,3246,2980,person
images_train/DSC02289,2310,1744,3299,3339,bicycle
images_train/DSC02290,1500,1199,2217,3648,person
images_train/DSC02290,4413,1411,4681,1896,person
images_train/DSC02290,4371,1594,4688,2003,bicycle
images_train/DSC02291,1024,1648,1354,2450,person
images_train/DSC02291,3653,1616,3992,2523,person
images_train/DSC02291,3531,2003,4030,2698,bicycle
images_train/DSC02292,1654,724,2354,2532,person
images_train/DSC02292,1633,1469,2354,2805,bicycle
images_train/DSC02293,4508,1569,4591,1806,person
images_train/DSC02293,4494,1678,4616,1865,bicycle
images_train/DSC02293,4342,1685,4428,1837,bicycle
images_train/DSC02293,4350,1601,4426,1814,person
images_train/DSC02293,4175,1705,4258,1859,bicycle
images_train/DSC02293,4178,1633,4248,1843,person
images_train/DSC02293,879,1617,1628,3188,person
images_train/DSC02293,692,2329,1699,3448,bicycle
images_train/DSC02294,2933,1779,3300,2644,person
images_train/DSC02294,2926,2089,3307,2755,bicycle
images_train/DSC02294,3506,1638,3591,1895,person
images_train/DSC02294,24,1773,85,1919,person
images_train/DSC02294,21,1869,93,1946,bicycle
images_train/DSC02296,2024,1142,2734,2736,person
images_train/DSC02296,2006,1870,2778,3068,bicycle
images_train/DSC02298,442,1812,545,2095,person
images_train/DSC02298,440,1919,565,2164,bicycle
images_train/DSC02298,1455,1758,1644,2215,person
images_train/DSC02298,1371,1927,1710,2238,bicycle
images_train/DSC02298,1770,1760,2663,2429,car
images_train/DSC02298,2833,1740,3022,2165,person
images_train/DSC02298,2842,1983,3043,2294,bicycle
images_train/DSC02298,3816,1685,4031,2333,person
images_train/DSC02298,3803,1974,4048,2382,bicycle
images_train/DSC02299,1880,1004,2891,3129,person
images_train/DSC02299,1869,1972,2961,3497,bicycle
images_train/DSC02299,3535,949,3864,1847,person
images_train/DSC02299,3924,1496,4319,1950,person
images_train/DSC02300,2282,1316,2981,2275,person
images_train/DSC02300,2121,1667,3113,2418,bicycle
images_train/DSC02300,3014,1330,3582,2809,person
images_train/DSC02301,2328,1204,2830,2441,person
images_train/DSC02301,2263,1742,2736,2567,bicycle
images_train/DSC02301,4527,1088,4614,1560,person
images_train/DSC02301,1744,1235,1879,1666,person
images_train/DSC02301,4001,1141,4138,1445,person
images_train/DSC02302,1725,1211,1855,1571,person
images_train/DSC02302,3100,1053,3663,2915,person
images_train/DSC02303,2620,1092,3142,2473,person
images_train/DSC02303,2645,1698,3162,2622,bicycle
images_train/DSC02303,4707,1012,4988,1815,person
images_train/DSC02303,4354,1253,4496,1445,bicycle
images_train/DSC02304,964,1650,1467,2574,person
images_train/DSC02304,1121,1994,1502,2640,bicycle
images_train/DSC02304,4035,1556,4457,2313,person
images_train/DSC02304,3989,1867,4588,2455,bicycle
images_train/DSC02305,0,1557,177,1917,bicycle
images_train/DSC02305,1581,1197,2251,2935,person
images_train/DSC02305,1583,2001,2269,3133,bicycle
images_train/DSC02306,1226,1738,3220,2410,car
images_train/DSC02307,56,1831,104,1960,person
images_train/DSC02307,96,1851,135,1955,person
images_train/DSC02307,2105,1927,4235,2679,car
images_train/DSC02308,2025,1413,2624,2339,person
images_train/DSC02308,2177,1796,2624,2485,bicycle
images_train/DSC02309,1907,1583,2295,2570,person
images_train/DSC02309,1921,1966,2302,2716,bicycle
images_train/DSC02310,1247,1697,1307,1877,person
images_train/DSC02310,1487,1727,1535,1855,person
images_train/DSC02310,1543,1737,1596,1857,person
images_train/DSC02310,1971,1591,2414,2589,person
images_train/DSC02310,1966,2044,2504,2718,bicycle
images_train/DSC02311,859,1638,881,1681,person
images_train/DSC02311,1331,1596,1522,2062,person
images_train/DSC02311,1333,1799,1518,2107,bicycle
images_train/DSC02311,2477,1657,4033,2444,car
images_train/DSC02311,3908,1526,3965,1713,person
images_train/DSC02312,1130,1526,3198,2740,car
images_train/DSC02312,1151,1486,1649,1680,car
images_train/DSC02313,1587,1489,3946,2411,car
images_train/DSC02314,1670,508,2838,2709,person
images_train/DSC02314,1681,1510,3060,3230,bicycle
images_train/DSC02315,1115,1266,1275,1778,person
images_train/DSC02315,2401,1333,3131,2899,person
images_train/DSC02315,2361,1996,3166,3308,bicycle
images_train/DSC02316,1066,1308,1272,1860,person
images_train/DSC02316,1458,1058,2253,3064,person
images_train/DSC02316,1297,2000,2150,3514,bicycle
images_train/DSC02316,3912,1199,4498,3036,person
images_train/DSC02317,2492,1202,3076,3017,person
images_train/DSC02317,3689,1070,4082,2223,person
images_train/DSC02317,3679,1580,4047,2345,bicycle
images_train/DSC02317,3989,1212,4170,1737,person
images_train/DSC02318,1270,1138,1903,2827,person
images_train/DSC02318,1259,1794,1883,2973,bicycle
images_train/DSC02318,3442,2047,4052,3146,bicycle
images_train/DSC02318,3474,1250,4049,2873,person
images_train/DSC02319,1768,1753,2186,3247,person
images_train/DSC02319,2289,1593,2742,3216,person
images_train/DSC02320,994,2238,1173,2556,person
images_train/DSC02320,1004,2373,1166,2624,bicycle
images_train/DSC02320,1944,2221,2040,2501,person
images_train/DSC02320,3128,2209,3200,2384,person
images_train/DSC02320,3134,2283,3200,2414,bicycle
images_train/DSC02320,3292,2215,3356,2379,person
images_train/DSC02320,3297,2299,3358,2404,bicycle
images_train/DSC02320,3479,2213,3549,2392,person
images_train/DSC02320,3482,2310,3554,2443,bicycle
images_train/DSC02320,3597,2197,3741,2456,person
images_train/DSC02320,3662,2299,3743,2456,bicycle
images_train/DSC02320,3944,2135,4074,2464,person
images_train/DSC02320,3952,2285,4078,2532,bicycle
images_train/DSC02320,4662,2120,4843,2622,person
images_train/DSC02320,4666,2345,4841,2743,bicycle
images_train/DSC02323,648,1086,700,1273,person
images_train/DSC02323,705,1088,757,1275,person
images_train/DSC02323,759,1098,797,1273,person
images_train/DSC02323,835,1091,880,1275,person
images_train/DSC02323,1382,1020,1770,1798,person
images_train/DSC02323,1173,1379,1947,1921,bicycle
images_train/DSC02323,2456,777,3239,2646,person
images_train/DSC02323,2462,1661,3349,3037,bicycle
images_train/DSC02323,4013,994,4469,1756,bicycle
images_train/DSC02323,3860,1316,4530,1857,bicycle
images_train/DSC02324,4245,1267,4307,1447,person
images_train/DSC02324,4154,1370,4227,1503,person
images_train/DSC02324,5113,1351,5163,1510,person
images_train/DSC02324,5174,1353,5229,1497,person
images_train/DSC02324,5291,1365,5337,1500,person
images_train/DSC02324,1900,1411,2309,2539,person
images_train/DSC02324,1829,1780,2361,2588,bicycle
images_train/DSC02324,2335,1368,2999,2873,person
images_train/DSC02324,2312,2027,3045,3037,bicycle
images_train/DSC02324,3268,1410,3353,1686,person
images_train/DSC02324,4667,1151,5169,2431,person
images_train/DSC02324,4638,1852,5134,2650,bicycle
images_train/DSC02325,2552,1222,3864,2421,car
images_train/DSC02326,738,1462,893,1883,person
images_train/DSC02326,706,1620,874,2016,bicycle
images_train/DSC02326,776,1380,1070,2174,person
images_train/DSC02326,804,1718,1076,2240,bicycle
images_train/DSC02326,1921,1434,2170,2028,person
images_train/DSC02326,1911,1699,2193,2161,bicycle
images_train/DSC02326,3255,1522,3685,2461,person
images_train/DSC02326,3227,1851,3726,2582,bicycle
images_train/DSC02328,1956,1686,2150,2178,person
images_train/DSC02328,1954,1872,2148,2224,bicycle
images_train/DSC02328,3814,1549,4762,2055,car
images_train/DSC02329,2132,1681,2150,1735,person
images_train/DSC02329,2150,1683,2166,1736,person
images_train/DSC02329,2609,1714,2624,1761,person
images_train/DSC02329,2642,1716,2656,1769,person
images_train/DSC02329,2654,1721,2670,1774,person
images_train/DSC02329,731,1718,1734,2126,car
images_train/DSC02329,3717,1740,3910,2176,person
images_train/DSC02329,3670,1896,4025,2288,bicycle
images_train/DSC02330,421,1569,1818,2276,car
images_train/DSC02330,4728,1486,5222,2428,person
images_train/DSC02330,4786,1920,5328,2717,bicycle
images_train/DSC02331,3280,1705,3646,2906,person
images_train/DSC02331,3356,1782,4031,2879,person
images_train/DSC02332,1152,2047,1376,2686,person
images_train/DSC02332,1350,1943,1599,2623,person
images_train/DSC02332,3957,1712,3992,1788,person
images_train/DSC02332,3724,1725,3757,1807,person
images_train/DSC02334,1955,1616,3658,2646,car
images_train/DSC02335,141,1876,312,2033,car
images_train/DSC02335,552,1851,618,2017,person
images_train/DSC02335,824,1846,937,2048,person
images_train/DSC02335,991,1566,2653,2900,car
images_train/DSC02335,4123,1582,4505,2392,person
images_train/DSC02335,4127,1880,4501,2570,bicycle
images_train/DSC02335,4879,1622,5066,2165,person
images_train/DSC02335,4599,1505,4812,2107,person
images_train/DSC02336,1600,2021,1730,2322,person
images_train/DSC02336,1600,2134,1732,2383,bicycle
images_train/DSC02336,1732,2050,1816,2269,person
images_train/DSC02336,1987,2003,2082,2215,person
images_train/DSC02336,1984,2112,2082,2261,bicycle
images_train/DSC02336,1873,2006,1979,2191,person
images_train/DSC02336,1878,2106,1987,2283,bicycle
images_train/DSC02336,2709,1981,2885,2131,car
images_train/DSC02336,3074,1829,3950,2581,car
images_train/DSC02336,4166,1908,4309,2335,person
images_train/DSC02337,2987,900,3725,2567,person
images_train/DSC02337,2937,1766,3764,3039,bicycle
images_train/DSC02338,2301,1071,2884,3100,person
images_train/DSC02338,2908,1199,3508,3052,person
images_train/DSC02339,662,1443,1119,2577,person
images_train/DSC02339,2489,1389,3017,2941,person
images_train/DSC02339,2975,1530,3488,2917,person
images_train/DSC02339,3341,1379,4112,3152,person
images_train/DSC02339,3249,2108,4532,3399,bicycle
images_train/DSC02340,2840,1588,3545,2814,person
images_train/DSC02340,2592,2150,3823,3071,bicycle
images_train/DSC02341,2563,1418,2986,2390,person
images_train/DSC02341,2553,1814,3020,2493,bicycle
images_train/DSC02341,1964,1361,2270,2087,person
images_train/DSC02341,1964,1608,2267,2154,bicycle
images_train/DSC02341,2613,1291,2850,1917,person
images_train/DSC02341,2590,1564,2886,2097,bicycle
images_train/DSC02341,2358,1470,2540,1743,bicycle
images_train/DSC02341,2160,1486,2366,1764,bicycle
images_train/DSC02343,615,1331,1511,3356,person
images_train/DSC02343,1171,1291,2024,3648,person
images_train/DSC02343,2044,1231,2736,2990,person
images_train/DSC02343,2557,1255,3266,3246,person
images_train/DSC02343,3556,1225,4328,2883,person
images_train/DSC02344,2645,1544,3067,2619,person
images_train/DSC02344,2601,1966,3089,2740,bicycle
images_train/DSC02344,1279,1632,1522,2322,person
images_train/DSC02344,1720,1577,1966,2315,person
images_train/DSC02344,3025,1510,3889,1946,car
images_train/DSC02344,1873,1528,2771,1970,car
images_train/DSC02345,1495,1173,1797,2289,person
images_train/DSC02345,1869,1135,2551,2709,person
images_train/DSC02345,1860,1955,2525,3103,bicycle
images_train/DSC02346,2194,900,2921,2649,person
images_train/DSC02346,2176,1565,2912,2787,bicycle
images_train/DSC02346,0,858,677,1229,car
images_train/DSC02349,2547,1213,3274,3095,person
images_train/DSC02349,2542,2135,3274,3355,bicycle
images_train/DSC02350,920,1436,1230,2125,person
images_train/DSC02350,852,1764,1253,2253,bicycle
images_train/DSC02350,3580,1485,4093,2869,person
images_train/DSC02351,1506,1344,2054,2760,person
images_train/DSC02351,2352,1230,2755,2330,person
images_train/DSC02351,2288,1727,2751,2428,bicycle
images_train/DSC02351,1285,1264,1638,2105,person
images_train/DSC02351,1595,1302,1820,2041,person
images_train/DSC02351,2058,1293,2292,1990,person
images_train/DSC02351,4859,1179,5033,1714,person
images_train/DSC02351,5165,1106,5356,1689,person
images_train/DSC02352,5014,1863,5133,2154,person
images_train/DSC02352,5014,1981,5122,2199,bicycle
images_train/DSC02352,4656,1912,4753,2197,person
images_train/DSC02352,4504,1942,4625,2221,person
images_train/DSC02352,4362,1923,4470,2199,person
images_train/DSC02352,2702,1893,3002,2715,person
images_train/DSC02352,2394,1988,2657,2747,person
images_train/DSC02353,697,965,960,1869,person
images_train/DSC02353,1327,979,1464,1483,person
images_train/DSC02353,2973,929,3168,1475,person
images_train/DSC02353,1683,995,3099,2074,car
images_train/DSC02353,3855,836,3952,1087,person
images_train/DSC02353,3862,977,3952,1181,bicycle
images_train/DSC02353,4608,863,4710,1246,person
images_train/DSC02353,4729,893,4836,1243,person
images_train/DSC02353,4849,923,4926,1241,person
images_train/DSC02353,4938,2206,5472,3510,bicycle
images_train/DSC02353,5096,855,5472,3274,person
images_train/DSC02354,1511,697,1826,1858,person
images_train/DSC02354,3483,855,3591,1104,person
images_train/DSC02354,3735,838,3838,1148,person
images_train/DSC02354,3496,979,3659,1164,bicycle
images_train/DSC02354,4988,893,5080,1083,bicycle
images_train/DSC02354,4988,784,5085,1007,person
images_train/DSC02354,4266,947,4494,1582,person
images_train/DSC02354,4467,969,4603,1424,person
images_train/DSC02354,638,1034,3746,3013,car
images_train/DSC02355,1648,1281,1777,1705,person
images_train/DSC02355,1800,1307,1926,1717,person
images_train/DSC02355,3008,1095,3464,2377,person
images_train/DSC02355,2900,1790,3429,2646,bicycle
images_train/DSC02355,3942,1261,4450,2437,person
images_train/DSC02357,4609,1526,4953,2389,person
images_train/DSC02357,4625,1819,4976,2466,bicycle
images_train/DSC02357,3742,1503,4066,2227,person
images_train/DSC02357,2135,1595,3781,2798,car
images_train/DSC02357,321,1622,442,1979,person
images_train/DSC02357,2192,1595,2296,1905,person
images_train/DSC02357,1121,1549,1302,1685,car
images_train/DSC02357,573,1570,820,1658,car
images_train/DSC02357,0,1549,110,1984,person
images_train/DSC02357,0,1781,176,2020,bicycle
images_train/DSC02357,1716,1532,1790,1705,person
images_train/DSC02357,2011,1556,2108,1778,person
images_train/DSC02358,520,1354,662,1464,car
images_train/DSC02358,799,1410,856,1490,bicycle
images_train/DSC02358,818,1370,862,1488,person
images_train/DSC02358,968,1359,1009,1492,person
images_train/DSC02358,1067,1372,1118,1492,person
images_train/DSC02358,1067,1411,1123,1514,car
images_train/DSC02358,1089,1390,2148,2118,car
images_train/DSC02358,2757,1286,2950,1835,person
images_train/DSC02358,2739,1564,2960,1984,bicycle
images_train/DSC02358,2858,1318,3037,1912,person
images_train/DSC02358,3529,1164,4165,2533,person
images_train/DSC02358,3529,1800,4113,2687,bicycle
images_train/DSC02359,1657,1769,1852,1903,car
images_train/DSC02359,573,1875,1677,2262,car
images_train/DSC02359,1803,1766,1992,2130,person
images_train/DSC02359,1720,1935,2113,2236,bicycle
images_train/DSC02359,2161,1820,3079,2488,car
images_train/DSC02359,3687,1737,3945,2296,person
images_train/DSC02359,3687,2007,3974,2457,bicycle
images_train/DSC02359,3965,1634,4436,2764,person
images_train/DSC02359,3954,2164,4410,2930,bicycle
images_train/DSC02359,4364,1714,4616,2420,person
images_train/DSC02360,974,2010,1375,3177,person
images_train/DSC02360,1321,1912,1592,2818,person
images_train/DSC02360,1527,1929,1831,2807,person
images_train/DSC02360,2167,1761,2498,2791,person
images_train/DSC02360,2146,1847,2493,2829,person
images_train/DSC02360,2140,2287,2514,2959,bicycle
images_train/DSC02360,2791,1902,3046,2672,person
images_train/DSC02360,2791,2211,3062,2715,bicycle
images_train/DSC02360,3838,1815,4239,2645,person
images_train/DSC02360,4589,1917,4717,2277,person
images_train/DSC02360,4771,1914,4900,2273,person
images_train/DSC02360,3822,2162,4234,2802,bicycle
images_train/DSC02361,1077,1353,1363,2041,person
images_train/DSC02361,1067,1703,1345,2210,bicycle
images_train/DSC02361,3472,1348,4071,2675,person
images_train/DSC02361,3440,1961,4064,3005,bicycle
images_train/DSC02362,3210,1302,3733,3023,person
images_train/DSC02362,3180,1876,3733,3070,bicycle
images_train/DSC02362,1655,1327,2097,2360,person
images_train/DSC02362,1646,1757,2101,2492,bicycle
images_train/DSC02363,3179,1179,3818,2569,person
images_train/DSC02363,3196,1777,3789,2797,bicycle
images_train/DSC02364,538,1004,1166,2523,person
images_train/DSC02364,544,1658,1128,2702,bicycle
images_train/DSC02364,3951,944,4589,2934,person
images_train/DSC02366,2875,928,3692,2821,person
images_train/DSC02366,1826,1237,2651,1772,bicycle
images_train/DSC02368,4458,1474,4706,2129,person
images_train/DSC02368,4044,1395,4336,2162,person
images_train/DSC02368,1033,1534,1669,3008,person
images_train/DSC02368,1020,2123,1635,3112,bicycle
images_train/DSC02369,4099,1255,4881,3326,person
images_train/DSC02369,3120,1044,3779,3331,person
images_train/DSC02369,1034,1029,1718,2913,person
images_train/DSC02369,645,1905,1186,2338,person
images_train/DSC02370,4834,1803,4955,2090,person
images_train/DSC02370,4849,1946,4970,2171,bicycle
images_train/DSC02370,4909,1797,5013,2067,person
images_train/DSC02370,5067,1944,5180,2133,bicycle
images_train/DSC02370,5082,1834,5165,2073,person
images_train/DSC02370,5148,1814,5208,2013,person
images_train/DSC02370,5211,1765,5295,2007,person
images_train/DSC02370,5352,1782,5433,2053,person
images_train/DSC02370,4348,1912,4475,2257,person
images_train/DSC02370,4345,2070,4478,2364,bicycle
images_train/DSC02370,2631,1932,2939,2720,person
images_train/DSC02370,2188,1840,2513,2743,person
images_train/DSC02372,1713,1610,2105,2450,person
images_train/DSC02372,1701,2072,2054,2696,bicycle
images_train/DSC02372,2348,1665,2601,2271,person
images_train/DSC02372,5079,1591,5340,2193,person
images_train/DSC02372,5075,1907,5351,2326,bicycle
images_train/DSC02372,4150,1566,4257,1793,person
images_train/DSC02374,2036,765,3225,3081,person
images_train/DSC02374,2011,1716,3332,3648,bicycle
images_train/DSC02375,2540,1128,3369,3010,person
images_train/DSC02375,3323,1291,3935,2993,person
images_train/DSC02376,1193,1889,1570,2730,person
images_train/DSC02376,1702,1867,2019,2717,person
images_train/DSC02376,2104,1823,2452,2664,person
images_train/DSC02376,2414,1905,2616,2496,person
images_train/DSC02376,3103,1782,3480,2638,person
images_train/DSC02376,3628,1759,4102,2768,person
images_train/DSC02376,3976,1794,4346,2686,person
images_train/DSC02376,1184,2243,1592,2932,bicycle
images_train/DSC02376,1706,2170,2000,2752,bicycle
images_train/DSC02376,2114,2193,2430,2822,bicycle
images_train/DSC02376,2408,2145,2623,2506,bicycle
images_train/DSC02376,3129,2126,3480,2800,bicycle
images_train/DSC02377,1997,1043,4354,2836,car
images_train/DSC02377,1707,1020,1962,1868,person
images_train/DSC02377,4256,567,4386,920,person
images_train/DSC02377,4462,502,4608,893,person
images_train/DSC02377,4093,773,4207,1137,person
images_train/DSC02379,1657,1424,2194,3230,person
images_train/DSC02379,2416,1609,3051,3351,person
images_train/DSC02381,2602,1140,3210,3081,person
images_train/DSC02383,4178,1375,4286,1701,person
images_train/DSC02383,2767,1371,3217,2269,person
images_train/DSC02383,5178,1247,5213,1386,person
images_train/DSC02384,2021,1299,2867,2894,person
images_train/DSC02384,1516,2015,3355,3111,bicycle
images_train/DSC02384,1224,1229,1403,1657,person
images_train/DSC02385,0,1461,44,1692,person
images_train/DSC02385,22,1472,77,1654,person
images_train/DSC02385,73,1460,134,1642,person
images_train/DSC02385,490,1440,575,1740,person
images_train/DSC02385,1765,1314,2364,2568,person
images_train/DSC02385,1771,1826,2430,2827,bicycle
images_train/DSC02386,115,1785,316,2332,person
images_train/DSC02386,88,1954,316,2386,bicycle
images_train/DSC02386,1442,1678,1551,2081,person
images_train/DSC02386,1561,1601,1899,2453,person
images_train/DSC02386,1375,1974,1989,2506,bicycle
images_train/DSC02386,2660,1576,3089,2744,person
images_train/DSC02386,2679,2058,3089,2831,bicycle
images_train/DSC02386,3326,1735,3731,2593,person
images_train/DSC02386,3246,2028,3823,2727,bicycle
images_train/DSC02387,0,2048,1247,2612,car
images_train/DSC02387,1242,1863,1880,2105,car
images_train/DSC02387,3181,1774,3323,2049,person
images_train/DSC02387,3194,1910,3321,2101,bicycle
images_train/DSC02387,3535,1782,3630,2072,person
images_train/DSC02387,3536,1899,3638,2088,bicycle
images_train/DSC02388,1148,1451,1587,2303,person
images_train/DSC02388,1576,1386,1864,2048,person
images_train/DSC02388,1137,1858,1587,2547,bicycle
images_train/DSC02388,1560,1744,1869,2303,bicycle
images_train/DSC02388,2581,1516,4075,2657,car
images_train/DSC02388,4402,1327,4543,1712,person
images_train/DSC02389,948,1055,4376,2284,car
images_train/DSC02389,3381,763,4818,1276,car
images_train/DSC02389,0,1333,1120,3647,person
images_train/DSC02389,0,2418,1221,3647,bicycle
images_train/DSC02390,503,1454,4203,2685,car
images_train/DSC02390,1678,1238,3108,1838,car
images_train/DSC02391,1654,1815,3400,2455,car
images_train/DSC02391,3036,1746,3127,1952,person
images_train/DSC02391,3188,1742,3257,1936,person
images_train/DSC02391,4684,1653,4752,1805,person
images_train/DSC02391,3911,1700,3980,1855,person
images_train/DSC02392,2624,1337,4363,2470,car
images_train/DSC02392,4051,1233,4232,1734,person
images_train/DSC02392,1676,1289,1846,1711,person
images_train/DSC02392,1645,1468,1846,1807,bicycle
images_train/DSC02392,69,1410,265,1965,person
images_train/DSC02392,207,1395,369,1857,person
images_train/DSC02392,642,1295,734,1419,person
images_train/DSC02392,2799,1191,2881,1333,person
images_train/DSC02392,1752,1248,1828,1371,person
images_train/DSC02395,800,1202,1452,3110,person
images_train/DSC02395,1541,1050,2492,1531,car
images_train/DSC02396,3426,1835,3827,2648,bicycle
images_train/DSC02396,3397,1355,3843,2553,person
images_train/DSC02396,3220,1465,3552,2414,person
images_train/DSC02396,2951,1456,3220,2411,person
images_train/DSC02396,926,1496,1296,2244,person
images_train/DSC02396,921,1808,1286,2340,bicycle
images_train/DSC02396,1580,1524,1745,1887,person
images_train/DSC02396,1575,1651,1742,1932,bicycle
images_train/DSC02396,1380,1484,1479,1770,person
images_train/DSC02396,1179,1522,1286,1731,person
images_train/DSC02397,2890,1574,3363,2380,person
images_train/DSC02397,2786,1924,3566,2543,bicycle
images_train/DSC02397,2866,1644,3176,2267,person
images_train/DSC02397,2806,1831,3163,2264,bicycle
images_train/DSC02397,2480,1684,2723,2324,person
images_train/DSC02397,2377,1631,2657,2287,person
images_train/DSC02397,2350,1841,2770,2344,bicycle
images_train/DSC02397,1494,1594,1751,2327,person
images_train/DSC02397,1481,1911,1827,2394,bicycle
images_train/DSC02397,3066,1541,3492,1758,car
images_train/DSC02397,2483,1578,2913,1787,car
images_train/DSC02397,1311,1634,1671,1777,car
images_train/DSC02397,736,1659,786,1771,person
images_train/DSC02397,537,1667,585,1810,person
images_train/DSC02397,496,1659,546,1805,person
images_train/DSC02397,287,1675,337,1796,person
images_train/DSC02397,281,1715,338,1810,bicycle
images_train/DSC02398,1055,1526,1981,3059,person
images_train/DSC02398,799,2168,2304,3406,bicycle
images_train/DSC02399,1739,1386,2368,2743,person
images_train/DSC02399,1741,1964,2367,3013,bicycle
images_train/DSC02399,4342,1220,4693,1904,person
images_train/DSC02399,4343,1495,4691,2025,bicycle
images_train/DSC02400,568,1570,740,2069,person
images_train/DSC02400,806,1524,998,2069,person
images_train/DSC02400,960,1507,1264,2288,person
images_train/DSC02400,2989,1475,3354,2417,person
images_train/DSC02400,2981,1850,3329,2540,bicycle
images_train/DSC02400,4461,1332,4707,2217,person
images_train/DSC02400,2830,1628,2934,1997,person
images_train/DSC02401,737,1325,827,1612,person
images_train/DSC02401,999,1395,1160,1579,bicycle
images_train/DSC02401,972,1394,1129,1581,bicycle
images_train/DSC02401,1027,1392,1197,1556,bicycle
images_train/DSC02401,1312,1227,1407,1534,person
images_train/DSC02401,1357,1221,1471,1545,person
images_train/DSC02401,1434,1190,1521,1418,person
images_train/DSC02401,1538,1183,1616,1432,person
images_train/DSC02401,1521,1260,1658,1740,person
images_train/DSC02401,1194,1334,1373,1806,person
images_train/DSC02401,1418,1294,1664,2099,person
images_train/DSC02401,1762,1534,2008,2058,bicycle
images_train/DSC02401,1758,1325,2167,2041,person
images_train/DSC02401,2919,1186,3059,1597,person
images_train/DSC02401,3305,1150,3422,1452,person
images_train/DSC02401,2493,1230,3132,3284,person
images_train/DSC02401,1911,1208,2468,1441,car
images_train/DSC02404,1844,1725,2930,2540,car
images_train/DSC02404,4625,1625,5262,1862,car
images_train/DSC02404,4383,1641,5108,1888,car
images_train/DSC02404,4192,1643,4818,1888,car
images_train/DSC02404,3545,1659,4106,1878,car
images_train/DSC02404,86,1831,177,2089,person
images_train/DSC02404,200,1795,294,2082,person
images_train/DSC02404,325,1795,382,1953,person
images_train/DSC02404,790,1781,832,1899,person
images_train/DSC02404,826,1788,869,1896,person
images_train/DSC02406,83,2153,272,2653,person
images_train/DSC02406,80,2379,254,2725,bicycle
images_train/DSC02406,290,2157,431,2536,person
images_train/DSC02406,301,2331,420,2577,bicycle
images_train/DSC02406,347,2203,449,2476,person
images_train/DSC02406,731,2106,826,2432,person
images_train/DSC02406,789,2106,885,2389,person
images_train/DSC02406,861,2113,925,2377,person
images_train/DSC02406,888,2072,984,2411,person
images_train/DSC02406,1009,2107,1097,2397,person
images_train/DSC02406,1221,2087,1299,2312,person
